Doc. Condition No.,ItemNo,Step Number,Counter,Application,Condition type,Valid From,Calculation Type,Basis Value,Amount,Currency,Cond.exchange rate,Pricing Unit,Condition Unit,Numerator,Denominator,Condition Category,Statistical,Scale Type,Accruals,Invoice List Cond.,Condition Origin,Group Condition,Access,Condition Record No.,Sequent.No. of Cond.,Account Key,G/L Account,Tax Code,AcctKey Accruals,Accruals Account,Withholding Tax Code,Vendor,Cond.Rounding Diff.,Value,Document Currency,Condition Control,Inactive Condition,Condition Class,Counter,Condition Factor,Structure Condition,Condition Factor,Scale Basis,Scale Basis Value,Scale Unit of Meas.,Scale Currency,Condition Currency,Value,Intercomp.Billing,Changed Manually,Price Source,Tax jurisdiction level,BitEncryptFlags,Condition Update,Maximum Basis Value,Maximum Amount,Basis Value,Customer,UsedforVariantConfig,Variant Condition,Rel. for Acct Assigt,Matrix Maintenance,Data Filter Value for Data Aging,Formula. ID in Document,Adjusted Quantity,Condition Processing if Value is Zero,Relevant for Account Determination
0000004514,10,910,1,V,DCD1,20190701000000,A,"14,028.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004515,10,910,1,V,DCD1,20190701000000,A,"19,038.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004516,10,910,1,V,DCD1,20190701000000,A,"19,038.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004517,10,910,1,V,DCD1,20190701000000,A,"11,557.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004518,10,910,1,V,DCD1,20190701000000,A,"11,557.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004519,10,910,1,V,DCD1,20190701000000,A,"14,224.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004520,10,910,1,V,DCD1,20190701000000,A,"14,224.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004521,10,910,1,V,DCD1,20190701000000,A,"13,335.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004522,10,910,1,V,DCD1,20190701000000,A,"13,335.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004523,10,910,1,V,DCD1,20190701000000,A,"12,446.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004524,10,910,1,V,DCD1,20190701000000,A,"12,446.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004525,10,910,1,V,DCD1,20190701000000,A,"11,557.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004527,10,910,1,V,DCD1,20190701000000,A,"15,113.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004528,10,910,1,V,DCD1,20190701000000,A,"15,113.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004529,10,910,1,V,DCD1,20190701000000,A,"25,392.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004530,10,910,1,V,DCD1,20190701000000,A,"25,392.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004531,10,910,1,V,DCD1,20190701000000,A,"20,631.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004532,10,910,1,V,DCD1,20190701000000,A,"20,631.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004533,10,910,1,V,DCD1,20190701000000,A,"20,631.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004534,10,910,1,V,DCD1,20190701000000,A,"20,631.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004535,10,910,1,V,DCD1,20190701000000,A,"22,218.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004536,10,910,1,V,DCD1,20190701000000,A,"22,218.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004537,10,910,1,V,DCD1,20190701000000,A,"23,805.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004538,10,910,1,V,DCD1,20190701000000,A,"23,805.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004539,10,910,1,V,DCD1,20190701000000,A,"23,805.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004540,10,910,1,V,DCD1,20190701000000,A,"23,805.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004541,10,910,1,V,DCD1,20190701000000,A,"54,488.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004542,10,910,1,V,DCD1,20190701000000,A,"54,488.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004543,10,910,1,V,DCD1,20190701000000,A,"50,596.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004544,10,910,1,V,DCD1,20190701000000,A,"50,596.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004545,10,910,1,V,DCD1,20190701000000,A,"70,056.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004546,10,910,1,V,DCD1,20190701000000,A,"70,056.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004547,10,910,1,V,DCD1,20190701000000,A,"58,380.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004548,10,910,1,V,DCD1,20190701000000,A,"58,380.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004549,10,910,1,V,DCD1,20190701000000,A,"54,488.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004550,10,910,1,V,DCD1,20190701000000,A,"54,488.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004551,10,910,1,V,DCD1,20190701000000,A,"54,488.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004552,10,910,1,V,DCD1,20190701000000,A,"54,488.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004553,10,910,1,V,DCD1,20190701000000,A,"9,040.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004554,10,910,1,V,DCD1,20190701000000,A,"9,040.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004555,10,910,1,V,DCD1,20190701000000,A,"8,475.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004556,10,910,1,V,DCD1,20190701000000,A,"8,475.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004557,10,910,1,V,DCD1,20190701000000,A,"7,910.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004558,10,910,1,V,DCD1,20190701000000,A,"7,910.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004559,10,910,1,V,DCD1,20190701000000,A,"9,040.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004560,10,910,1,V,DCD1,20190701000000,A,"9,040.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004561,10,910,1,V,DCD1,20190701000000,A,"7,910.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004562,10,910,1,V,DCD1,20190701000000,A,"7,910.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004563,10,910,1,V,DCD1,20190701000000,A,"10,170.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004564,10,910,1,V,DCD1,20190701000000,A,"10,170.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004565,10,910,1,V,DCD1,20190701000000,A,"51,701.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004566,10,910,1,V,DCD1,20190701000000,A,"51,701.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004567,10,910,1,V,DCD1,20190701000000,A,"59,655.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004568,10,910,1,V,DCD1,20190701000000,A,"59,655.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004569,10,910,1,V,DCD1,20190701000000,A,"51,701.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004570,10,910,1,V,DCD1,20190701000000,A,"51,701.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004571,10,910,1,V,DCD1,20190701000000,A,"55,678.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004572,10,910,1,V,DCD1,20190701000000,A,"55,678.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004573,10,910,1,V,DCD1,20190701000000,A,"59,655.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004574,10,910,1,V,DCD1,20190701000000,A,"59,655.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004575,10,910,1,V,DCD1,20190701000000,A,"67,609.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004576,10,910,1,V,DCD1,20190701000000,A,"67,609.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004577,10,910,1,V,DCD1,20190701000000,A,"100,633.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004578,10,910,1,V,DCD1,20190701000000,A,"100,633.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004579,10,910,1,V,DCD1,20190701000000,A,"123,856.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004580,10,910,1,V,DCD1,20190701000000,A,"123,856.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004581,10,910,1,V,DCD1,20190701000000,A,"116,115.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004582,10,910,1,V,DCD1,20190701000000,A,"116,115.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004583,10,910,1,V,DCD1,20190701000000,A,"116,115.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004584,10,910,1,V,DCD1,20190701000000,A,"116,115.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004585,10,910,1,V,DCD1,20190701000000,A,"100,633.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004586,10,910,1,V,DCD1,20190701000000,A,"100,633.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004587,10,910,1,V,DCD1,20190701000000,A,"131,597.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004588,10,910,1,V,DCD1,20190701000000,A,"131,597.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004589,10,910,1,V,DCD1,20190701000000,A,"1,330.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004590,10,910,1,V,DCD1,20190701000000,A,"1,330.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004591,10,910,1,V,DCD1,20190701000000,A,980.000000000,0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004592,10,910,1,V,DCD1,20190701000000,A,980.000000000,0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004593,10,910,1,V,DCD1,20190701000000,A,"1,050.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004594,10,910,1,V,DCD1,20190701000000,A,"1,050.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004595,10,910,1,V,DCD1,20190701000000,A,"1,190.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004596,10,910,1,V,DCD1,20190701000000,A,"1,190.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004597,10,910,1,V,DCD1,20190701000000,A,"1,050.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004598,10,910,1,V,DCD1,20190701000000,A,"1,050.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
